account_id,customer_id,iban,currency,opened_date
ACC_000004396,CUST_002213,GB27CTUA64039211003265,GBP,2023-07-09
ACC_000004397,CUST_002214,GB49TNVS77368958867652,GBP,2022-09-04
ACC_000004398,CUST_002214,GB58GKCF33567449342079,GBP,2025-02-12
ACC_000004399,CUST_002215,GB82CSWN15851193254105,GBP,2023-07-24
ACC_000004400,CUST_002215,GB79DHMB82063723343247,GBP,2025-03-08
ACC_000004401,CUST_002216,GB52THSL70756242258162,GBP,2021-12-04
ACC_000004402,CUST_002216,GB16QZWE32710188603330,GBP,2025-07-01
ACC_000004403,CUST_002216,GB27VIIT55223311608195,GBP,2023-08-26
ACC_000004404,CUST_002217,GB84SOIZ90827985929026,GBP,2025-08-31
ACC_000004405,CUST_002217,GB15QXKX22107663370298,GBP,2024-02-16
ACC_000004406,CUST_002218,GB62BXTO34609392758300,GBP,2024-08-23
ACC_000004407,CUST_002218,GB54ZLXB99962900483047,GBP,2021-08-03
ACC_000004408,CUST_002218,GB72OBAW82755318804860,GBP,2024-10-28
ACC_000004409,CUST_002219,GB13PQPV14085700567012,GBP,2022-04-02
ACC_000004410,CUST_002219,GB80REXS67302518625394,GBP,2022-09-28
ACC_000004411,CUST_002219,GB08WVGL35423060202111,GBP,2023-05-16
ACC_000004412,CUST_002220,GB06AJGD51098078645010,GBP,2023-11-10
ACC_000004413,CUST_002220,GB64TSRV78790954220005,GBP,2023-08-07
ACC_000004414,CUST_002220,GB75DAGU26728630670649,GBP,2023-06-04
ACC_000004415,CUST_002221,GB86OFOJ72818155387792,GBP,2022-10-28
ACC_000004416,CUST_002222,GB24UBMS16344190683185,GBP,2025-09-01
ACC_000004417,CUST_002222,GB67SUFR17276276647537,GBP,2021-04-11
ACC_000004418,CUST_002223,GB62SKRE05652499496397,GBP,2022-06-19
ACC_000004419,CUST_002223,GB29MBCY39402172693179,GBP,2024-06-23
ACC_000004420,CUST_002224,GB87BRBL72375859497705,GBP,2021-12-27
ACC_000004421,CUST_002224,GB35BHAT71860394956616,GBP,2025-03-20
ACC_000004422,CUST_002224,GB60MNSD66461507599442,GBP,2021-02-05
ACC_000004423,CUST_002225,GB25XYOK14398320839303,GBP,2023-07-05
ACC_000004424,CUST_002225,GB33HAZP77894110765383,GBP,2024-09-25
ACC_000004425,CUST_002226,GB39ETGF37335133985231,GBP,2024-09-16
ACC_000004426,CUST_002226,GB77TSUA09378089045783,GBP,2023-04-30
ACC_000004427,CUST_002226,GB90QNPP10585141149562,GBP,2023-07-21
ACC_000004428,CUST_002227,GB50YVUK21028347872389,GBP,2023-12-21
ACC_000004429,CUST_002227,GB63MFVI45080330904388,GBP,2025-11-15
ACC_000004430,CUST_002228,GB21WVYD94538814831142,GBP,2024-12-13
ACC_000004431,CUST_002228,GB42AGTN95044003600237,GBP,2023-03-15
ACC_000004432,CUST_002229,GB90KPXR64471773617556,GBP,2022-08-04
ACC_000004433,CUST_002229,GB61YFAF76987374643386,GBP,2021-07-25
ACC_000004434,CUST_002229,GB78IEQL35810818424155,GBP,2021-06-01
ACC_000004435,CUST_002230,GB65MPMY01525941333358,GBP,2021-10-02
ACC_000004436,CUST_002230,GB20BJMN77669710789529,GBP,2022-05-18
ACC_000004437,CUST_002231,GB55VNGG59124002704928,GBP,2021-02-26
ACC_000004438,CUST_002231,GB17ENOD02685326139702,GBP,2025-01-17
ACC_000004439,CUST_002231,GB38XXDD78040003445880,GBP,2022-10-30
ACC_000004440,CUST_002232,GB02ECRO64154419045731,GBP,2025-08-05
ACC_000004441,CUST_002233,GB52OLHW64154647912280,GBP,2025-02-16
ACC_000004442,CUST_002233,GB74OXBF96302051751896,GBP,2023-08-09
ACC_000004443,CUST_002233,GB31HPDQ62282294702057,GBP,2024-01-28
ACC_000004444,CUST_002234,GB60BGHK56645267043668,GBP,2023-11-20
ACC_000004445,CUST_002234,GB46GXUK44510498168326,GBP,2022-03-21
ACC_000004446,CUST_002235,GB91PWDW12735900630612,GBP,2024-10-07
ACC_000004447,CUST_002236,GB84OOBT27432787016334,GBP,2022-10-05
ACC_000004448,CUST_002237,GB10BPGD09129620613186,GBP,2025-02-01
ACC_000004449,CUST_002237,GB43WHOO39691432648219,GBP,2022-01-14
ACC_000004450,CUST_002237,GB05TTGP12134908245429,GBP,2021-08-08
ACC_000004451,CUST_002238,GB45YZGP40744376851208,GBP,2025-09-19
ACC_000004452,CUST_002239,GB31RLBR94558177521075,GBP,2022-11-06
ACC_000004453,CUST_002239,GB41JQAV88024466682469,GBP,2024-10-29
ACC_000004454,CUST_002239,GB85NAOA18028657117400,GBP,2025-08-21
ACC_000004455,CUST_002240,GB87CVNJ34555365816156,GBP,2022-06-10
ACC_000004456,CUST_002240,GB13OVMK64809313554331,GBP,2024-03-10
ACC_000004457,CUST_002241,GB23QMTK80609912813277,GBP,2023-01-22
ACC_000004458,CUST_002241,GB48OBBM51644975225895,GBP,2023-09-09
ACC_000004459,CUST_002241,GB10QDNQ43766351167007,GBP,2024-02-25
ACC_000004460,CUST_002242,GB54XQQU18646623140989,GBP,2021-03-16
ACC_000004461,CUST_002243,GB95RKBJ75301672474952,GBP,2021-08-23
ACC_000004462,CUST_002243,GB72UVBR02711381893067,GBP,2021-12-15
ACC_000004463,CUST_002243,GB95GPBO32007785798711,GBP,2021-09-06
ACC_000004464,CUST_002244,GB40KWXL26445482379890,GBP,2025-08-19
ACC_000004465,CUST_002244,GB96ZTFY43537233617324,GBP,2025-06-13
ACC_000004466,CUST_002244,GB20MTXG19650331226482,GBP,2023-01-14
ACC_000004467,CUST_002245,GB86EXNZ65250674693453,GBP,2023-05-13
ACC_000004468,CUST_002245,GB52RNBD47279420885533,GBP,2021-08-28
ACC_000004469,CUST_002246,GB26XBVG90996834951607,GBP,2024-07-27
ACC_000004470,CUST_002246,GB42JLYL54298950792204,GBP,2023-11-16
ACC_000004471,CUST_002246,GB30QGAG28415699454923,GBP,2024-12-27
ACC_000004472,CUST_002247,GB36JKHD14741013509393,GBP,2022-07-03
ACC_000004473,CUST_002247,GB88MUTM10568704100120,GBP,2022-09-09
ACC_000004474,CUST_002248,GB63VXBH41801885185026,GBP,2024-04-08
ACC_000004475,CUST_002249,GB81NSFO40128018464059,GBP,2023-05-03
ACC_000004476,CUST_002250,GB22YYKH57853338355209,GBP,2022-06-10
ACC_000004477,CUST_002250,GB28EGUD98807929944361,GBP,2022-12-30
ACC_000004478,CUST_002250,GB74GEFI32943930271833,GBP,2023-03-30
ACC_000004479,CUST_002251,GB64YMQJ02563848658463,GBP,2025-06-29
ACC_000004480,CUST_002251,GB44CVLH73294191268801,GBP,2024-10-28
ACC_000004481,CUST_002251,GB91IUUH40011879288941,GBP,2022-11-24
ACC_000004482,CUST_002252,GB35LPHR66644433529640,GBP,2021-09-28
ACC_000004483,CUST_002253,GB45UKNO66433217922087,GBP,2023-10-07
ACC_000004484,CUST_002254,GB49VIWO55150267889353,GBP,2021-11-01
ACC_000004485,CUST_002255,GB42LQVZ19535395511547,GBP,2021-03-26
ACC_000004486,CUST_002255,GB84UQQO15547135207730,GBP,2025-08-23
ACC_000004487,CUST_002255,GB33UUSW96596664944539,GBP,2023-07-15
ACC_000004488,CUST_002256,GB59EPMY03744084645299,GBP,2021-05-25
ACC_000004489,CUST_002257,GB60BIIG53867079940702,GBP,2024-12-07
ACC_000004490,CUST_002257,GB44JVZP39898504837037,GBP,2024-04-10
ACC_000004491,CUST_002257,GB52VQSL05188312334923,GBP,2025-09-28
ACC_000004492,CUST_002258,GB50HREA44544189505866,GBP,2022-08-11
ACC_000004493,CUST_002259,GB42INRO62370289668469,GBP,2024-03-01
ACC_000004494,CUST_002260,GB09DYVB39968887424818,GBP,2021-03-03
ACC_000004495,CUST_002260,GB53FQEK57490764806331,GBP,2024-07-12
ACC_000004496,CUST_002260,GB47PKUQ31329645463586,GBP,2025-10-08
ACC_000004497,CUST_002261,GB28MFVG46936587524875,GBP,2022-04-23
ACC_000004498,CUST_002261,GB24HCAE68078772702354,GBP,2023-12-23
ACC_000004499,CUST_002262,GB85UWGS66528591567887,GBP,2021-09-12
ACC_000004500,CUST_002262,GB17FCPK90185538543490,GBP,2024-05-03
ACC_000004501,CUST_002262,GB40DMIE46411795328610,GBP,2022-06-19
ACC_000004502,CUST_002263,GB11GDYJ58845676546689,GBP,2024-04-03
ACC_000004503,CUST_002263,GB08PHZP90336873775054,GBP,2024-05-07
ACC_000004504,CUST_002264,GB95ZLSW46241294983454,GBP,2023-12-06
ACC_000004505,CUST_002264,GB64NXEL10088765590489,GBP,2020-12-03
ACC_000004506,CUST_002264,GB66LOIT79124021983569,GBP,2023-04-18
ACC_000004507,CUST_002265,GB95WJTX24355725928292,GBP,2025-04-18
ACC_000004508,CUST_002265,GB92GIOM65811189522924,GBP,2024-12-12
ACC_000004509,CUST_002266,GB57DRUL33349253569661,GBP,2024-12-17
ACC_000004510,CUST_002266,GB56XLSJ84315022557918,GBP,2023-08-12
ACC_000004511,CUST_002267,GB06WNNL94404431521553,GBP,2023-07-02
ACC_000004512,CUST_002267,GB50URTF05859849089724,GBP,2024-09-03
ACC_000004513,CUST_002268,GB61GGRM27835695669297,GBP,2022-02-16
ACC_000004514,CUST_002268,GB06TRFB80581226451170,GBP,2022-05-28
ACC_000004515,CUST_002268,GB80OOKK23419156279511,GBP,2024-10-16
ACC_000004516,CUST_002269,GB58PXJS36727017708093,GBP,2025-03-13
ACC_000004517,CUST_002269,GB54BGPP15147002591303,GBP,2021-02-26
ACC_000004518,CUST_002269,GB75DMZK02653664805431,GBP,2021-08-30
ACC_000004519,CUST_002270,GB04GTYJ45644181689818,GBP,2023-04-23
ACC_000004520,CUST_002270,GB27GAEU37260707579844,GBP,2022-02-18
ACC_000004521,CUST_002270,GB11KREB32220808840117,GBP,2024-04-08
ACC_000004522,CUST_002271,GB85EDRE72763420614275,GBP,2023-03-18
ACC_000004523,CUST_002271,GB64GHWT85816655742571,GBP,2023-12-06
ACC_000004524,CUST_002272,GB66UHJK40621296329816,GBP,2023-08-16
ACC_000004525,CUST_002272,GB29SCRQ33170461294055,GBP,2021-03-10
ACC_000004526,CUST_002273,GB60NWWC01377318896799,GBP,2023-01-07
ACC_000004527,CUST_002273,GB78HQPX69390345404287,GBP,2024-01-05
ACC_000004528,CUST_002273,GB57KDJA16554020513923,GBP,2021-08-09
ACC_000004529,CUST_002274,GB66DQDL60559557309116,GBP,2023-09-10
ACC_000004530,CUST_002274,GB93UAQU02591771402989,GBP,2024-06-15
ACC_000004531,CUST_002274,GB17IUSM50941457197335,GBP,2021-12-23
ACC_000004532,CUST_002275,GB57GDLM99667784994861,GBP,2020-12-26
ACC_000004533,CUST_002276,GB76SHOO78742060072665,GBP,2022-09-07
ACC_000004534,CUST_002277,GB40CIHL06787384106234,GBP,2021-03-05
ACC_000004535,CUST_002278,GB41DJET98159888606279,GBP,2020-11-27
ACC_000004536,CUST_002279,GB26HPCU99878748890143,GBP,2025-07-08
ACC_000004537,CUST_002280,GB15YOOQ80829515940535,GBP,2022-04-13
ACC_000004538,CUST_002280,GB05HWPJ96698049793956,GBP,2023-07-21
ACC_000004539,CUST_002280,GB57QHHW82561115590180,GBP,2023-07-14
ACC_000004540,CUST_002281,GB25JCUW44904377145524,GBP,2025-07-04
ACC_000004541,CUST_002281,GB44BNYN73682924140613,GBP,2022-08-13
ACC_000004542,CUST_002282,GB89JKHK65728768803250,GBP,2021-10-03
ACC_000004543,CUST_002282,GB64LETV80365996634567,GBP,2023-12-22
ACC_000004544,CUST_002283,GB47CTGH49380520234087,GBP,2022-01-18
ACC_000004545,CUST_002283,GB48YTDH83149838245640,GBP,2025-02-17
ACC_000004546,CUST_002283,GB41CTLU03893971146513,GBP,2024-07-15
ACC_000004547,CUST_002284,GB47WTUM62707060357373,GBP,2024-11-18
ACC_000004548,CUST_002284,GB47FVXY44419169472742,GBP,2025-06-05
ACC_000004549,CUST_002284,GB95AYKG09927854322931,GBP,2021-08-11
ACC_000004550,CUST_002285,GB82IKVS30452717369729,GBP,2021-03-13
ACC_000004551,CUST_002285,GB38DYCU68395947999211,GBP,2022-04-10
ACC_000004552,CUST_002285,GB36ZAUH55508460470860,GBP,2022-04-29
ACC_000004553,CUST_002286,GB68JROQ60313001553306,GBP,2024-04-05
ACC_000004554,CUST_002287,GB66PULD24989640268016,GBP,2023-06-21
ACC_000004555,CUST_002288,GB97YFVR40644060786803,GBP,2024-12-16
ACC_000004556,CUST_002289,GB70EQIP25739519956654,GBP,2023-11-19
ACC_000004557,CUST_002289,GB57JUBD10957562980745,GBP,2023-02-10
ACC_000004558,CUST_002289,GB53EJRY39485297141904,GBP,2022-03-21
ACC_000004559,CUST_002290,GB86QSHM65878273740788,GBP,2024-07-22
ACC_000004560,CUST_002290,GB33IROE70580636493778,GBP,2022-08-18
ACC_000004561,CUST_002290,GB59PMMQ12043417185153,GBP,2024-02-06
ACC_000004562,CUST_002291,GB58WYAV41517405048295,GBP,2022-12-12
ACC_000004563,CUST_002291,GB13HVWK95819036340203,GBP,2025-06-21
ACC_000004564,CUST_002292,GB63NTQF04694566100885,GBP,2025-01-31
ACC_000004565,CUST_002292,GB04KKAQ84937082788032,GBP,2024-07-09
ACC_000004566,CUST_002292,GB38PVHP66804477388475,GBP,2023-04-07
ACC_000004567,CUST_002293,GB19FEVU29966789571166,GBP,2025-01-18
ACC_000004568,CUST_002294,GB08JEGL54568745478764,GBP,2023-01-01
ACC_000004569,CUST_002294,GB09XSPK85241981823228,GBP,2021-06-03
ACC_000004570,CUST_002295,GB86MJJG67279885175360,GBP,2023-08-26
ACC_000004571,CUST_002295,GB21AXNY84170500386671,GBP,2023-09-08
ACC_000004572,CUST_002295,GB18DKWH98912367037615,GBP,2023-02-13
ACC_000004573,CUST_002296,GB26PLTV09680575548527,GBP,2024-05-22
ACC_000004574,CUST_002296,GB41FJTX28231647727592,GBP,2025-08-30
ACC_000004575,CUST_002297,GB92KKNO32853344718073,GBP,2024-01-14
ACC_000004576,CUST_002297,GB44XLJP68837705674499,GBP,2024-04-04
ACC_000004577,CUST_002298,GB43KKGW57650911450512,GBP,2021-10-29
ACC_000004578,CUST_002298,GB69EMCR15965357539033,GBP,2021-12-06
ACC_000004579,CUST_002298,GB23ATFP94912614788480,GBP,2021-01-07
ACC_000004580,CUST_002299,GB96CYEG76722420764889,GBP,2023-05-29
ACC_000004581,CUST_002300,GB40FOWG03692229776540,GBP,2024-03-24
ACC_000004582,CUST_002301,GB80NFPY41424338745739,GBP,2025-11-08
ACC_000004583,CUST_002301,GB29XIOX65179350892746,GBP,2023-10-31
ACC_000004584,CUST_002302,GB76ERIU67924959176121,GBP,2025-09-11
ACC_000004585,CUST_002302,GB48BXVW87724492427868,GBP,2022-10-08
ACC_000004586,CUST_002302,GB60ESXL51130738409450,GBP,2024-08-19
ACC_000004587,CUST_002303,GB61LKEL22501055683674,GBP,2023-05-01
ACC_000004588,CUST_002303,GB66SNSF02219811618694,GBP,2025-07-06
ACC_000004589,CUST_002303,GB15LPSU20830487045661,GBP,2021-01-07
ACC_000004590,CUST_002304,GB69VCAX99359733740777,GBP,2024-09-15
ACC_000004591,CUST_002305,GB16SAVP52306055876131,GBP,2022-12-09
ACC_000004592,CUST_002305,GB05YGUT36347723879372,GBP,2023-11-08
ACC_000004593,CUST_002305,GB54GFVH72016810211676,GBP,2023-07-22
ACC_000004594,CUST_002306,GB61JURB30476206668939,GBP,2025-06-28
ACC_000004595,CUST_002306,GB39HMIW13699734624594,GBP,2022-09-07
ACC_000004596,CUST_002306,GB04QSCS16770246602637,GBP,2025-01-13
ACC_000004597,CUST_002307,GB64PUZT58698719081307,GBP,2023-03-13
ACC_000004598,CUST_002307,GB74IRHA98819526581220,GBP,2024-01-01
ACC_000004599,CUST_002308,GB44EEUK87526378433809,GBP,2025-08-23
ACC_000004600,CUST_002308,GB03UVHB97456773960677,GBP,2022-03-22
ACC_000004601,CUST_002308,GB27BWWM97256781957787,GBP,2024-01-15
ACC_000004602,CUST_002309,GB86DIYK28285343225779,GBP,2022-07-04
ACC_000004603,CUST_002309,GB43IJMN56536573505420,GBP,2021-02-14
ACC_000004604,CUST_002309,GB78ANLF29729090441553,GBP,2024-08-16
ACC_000004605,CUST_002310,GB03FAKS77462298397764,GBP,2025-05-09
ACC_000004606,CUST_002310,GB08BKZC96064077817026,GBP,2022-12-16
ACC_000004607,CUST_002310,GB48IBLX15065175983494,GBP,2021-10-08
ACC_000004608,CUST_002311,GB58KSGH64952143256161,GBP,2022-08-13
ACC_000004609,CUST_002312,GB87BMOR53723961260775,GBP,2022-09-26
ACC_000004610,CUST_002313,GB23JAOF59374201009856,GBP,2024-01-15
ACC_000004611,CUST_002313,GB22FERO35890325985742,GBP,2021-07-18
ACC_000004612,CUST_002314,GB74MTVS74744641299922,GBP,2025-03-08
ACC_000004613,CUST_002315,GB95HQQM36660754046623,GBP,2022-05-11
ACC_000004614,CUST_002316,GB11AADH72205085384738,GBP,2023-09-27
ACC_000004615,CUST_002317,GB71YFHL76662130249685,GBP,2024-07-04
ACC_000004616,CUST_002318,GB04KOQO49398508915741,GBP,2021-09-22
ACC_000004617,CUST_002318,GB06YGXW07532418419423,GBP,2025-03-28
ACC_000004618,CUST_002319,GB71JCLZ03643581846777,GBP,2023-01-08
ACC_000004619,CUST_002319,GB28XTSG33012115913724,GBP,2021-09-22
ACC_000004620,CUST_002319,GB54CLTX85478401650334,GBP,2023-06-18
ACC_000004621,CUST_002320,GB54LOEO06279987118710,GBP,2022-06-18
ACC_000004622,CUST_002320,GB06LVFD36604288741939,GBP,2023-03-25
ACC_000004623,CUST_002320,GB21MWAS00407784469572,GBP,2021-07-13
ACC_000004624,CUST_002321,GB15EWJZ25069169737130,GBP,2024-09-15
ACC_000004625,CUST_002321,GB12KLNM00524627674623,GBP,2023-08-02
ACC_000004626,CUST_002321,GB85HNVD98834434250755,GBP,2021-09-21
ACC_000004627,CUST_002322,GB48UDHO22668412787134,GBP,2024-02-26
ACC_000004628,CUST_002322,GB78RBRP05722538692690,GBP,2023-04-05
ACC_000004629,CUST_002323,GB39GALM66966590607084,GBP,2022-05-18
ACC_000004630,CUST_002324,GB55GKOJ39641378575309,GBP,2024-08-14
ACC_000004631,CUST_002324,GB88GBDI72000764930711,GBP,2024-03-17
ACC_000004632,CUST_002325,GB36FLIV13348758403907,GBP,2024-12-08
ACC_000004633,CUST_002325,GB98AMYE46822288901912,GBP,2025-03-25
ACC_000004634,CUST_002326,GB83SPFL05858821174117,GBP,2022-11-17
ACC_000004635,CUST_002326,GB93VHFV62460224891729,GBP,2022-04-16
ACC_000004636,CUST_002327,GB76ZIZU71554603616822,GBP,2022-08-13
ACC_000004637,CUST_002327,GB40HUFN59058326018232,GBP,2023-07-28
ACC_000004638,CUST_002327,GB98AAIR94549545993145,GBP,2022-03-12
ACC_000004639,CUST_002328,GB08DHJK80912165420550,GBP,2022-05-11
ACC_000004640,CUST_002329,GB05GGIW00940641719332,GBP,2024-06-22
ACC_000004641,CUST_002329,GB19LABJ71812005692465,GBP,2024-11-07
ACC_000004642,CUST_002329,GB38HRCH40797012591549,GBP,2023-10-03
ACC_000004643,CUST_002330,GB87HUXG82220470344334,GBP,2022-03-22
ACC_000004644,CUST_002330,GB20CWSX80007132884725,GBP,2024-10-14
ACC_000004645,CUST_002331,GB15SODU70541927416035,GBP,2023-09-03
ACC_000004646,CUST_002331,GB42EUDZ09089474929869,GBP,2022-07-09
ACC_000004647,CUST_002332,GB71AZFR02175218354063,GBP,2021-05-28
ACC_000004648,CUST_002332,GB74KWVP60310748580829,GBP,2023-02-19
ACC_000004649,CUST_002332,GB81CGLM56571212606360,GBP,2023-06-07
ACC_000004650,CUST_002333,GB78CURJ50202309033085,GBP,2022-05-29
ACC_000004651,CUST_002333,GB21GYBX14876071769415,GBP,2021-10-08
ACC_000004652,CUST_002333,GB85YVBQ52232558446477,GBP,2024-01-22
ACC_000004653,CUST_002334,GB25LVJJ65775386954803,GBP,2025-03-07
ACC_000004654,CUST_002334,GB20YBIA26882168241594,GBP,2022-05-26
ACC_000004655,CUST_002334,GB33XLCY99389560703115,GBP,2025-04-13
ACC_000004656,CUST_002335,GB36TSUA76306375553937,GBP,2021-01-08
ACC_000004657,CUST_002336,GB85UHUI74914722144811,GBP,2023-10-19
ACC_000004658,CUST_002336,GB45ZEHF61375499180028,GBP,2021-08-01
ACC_000004659,CUST_002336,GB64XBHL47737566621682,GBP,2022-09-13
ACC_000004660,CUST_002337,GB42BOAW36981755915952,GBP,2023-10-06
ACC_000004661,CUST_002338,GB94HGWN01182296523965,GBP,2023-09-28
ACC_000004662,CUST_002339,GB55SQLK32306609399406,GBP,2022-12-06
ACC_000004663,CUST_002339,GB91PRBM17410306688425,GBP,2024-06-20
ACC_000004664,CUST_002339,GB61RZVA39512042323694,GBP,2024-03-28
ACC_000004665,CUST_002340,GB14QZIU55168092257469,GBP,2021-07-05
ACC_000004666,CUST_002340,GB55HWIA10872952670097,GBP,2023-12-11
ACC_000004667,CUST_002341,GB65IOUK82209332536572,GBP,2021-05-04
ACC_000004668,CUST_002341,GB17XYYK78691321932241,GBP,2023-12-07
ACC_000004669,CUST_002342,GB33YLPX64345270872445,GBP,2022-10-10
ACC_000004670,CUST_002343,GB08LXSM76313687457427,GBP,2025-07-08
ACC_000004671,CUST_002344,GB22HCMW46039139261302,GBP,2020-12-18
ACC_000004672,CUST_002345,GB43SWDU41323832190633,GBP,2022-09-03
ACC_000004673,CUST_002345,GB40ZXAW15170562996449,GBP,2021-03-10
ACC_000004674,CUST_002346,GB57GKKI92974856576244,GBP,2021-09-20
ACC_000004675,CUST_002347,GB64MPLM99114571377291,GBP,2023-07-25
ACC_000004676,CUST_002348,GB51CFPY61074236773910,GBP,2022-02-26
ACC_000004677,CUST_002348,GB86VTVE28215268496794,GBP,2023-10-28
ACC_000004678,CUST_002349,GB36TENH44935349097431,GBP,2021-11-06
ACC_000004679,CUST_002349,GB03RGBS66313135363376,GBP,2023-05-01
ACC_000004680,CUST_002349,GB02QCCG99379218636943,GBP,2024-03-11
ACC_000004681,CUST_002350,GB70FVEV72246475392285,GBP,2021-02-02
ACC_000004682,CUST_002350,GB84RHDE67978244606407,GBP,2025-09-12
ACC_000004683,CUST_002351,GB04FXAM32922648232080,GBP,2024-10-03
ACC_000004684,CUST_002351,GB36TMYS71124091087613,GBP,2024-01-28
ACC_000004685,CUST_002351,GB08YRJP39593155999254,GBP,2021-04-27
ACC_000004686,CUST_002352,GB59JLIG15328041495521,GBP,2022-06-06
ACC_000004687,CUST_002352,GB12OFOJ59654616973924,GBP,2022-05-02
ACC_000004688,CUST_002352,GB36ZWNI40749569119396,GBP,2021-09-03
ACC_000004689,CUST_002353,GB97PBBJ65004604532044,GBP,2023-10-07
ACC_000004690,CUST_002354,GB28QRFD49396018554650,GBP,2021-06-23
ACC_000004691,CUST_002355,GB43EQUD39295587559961,GBP,2024-10-05
ACC_000004692,CUST_002355,GB44GYKV91375463038023,GBP,2021-01-24
ACC_000004693,CUST_002355,GB10MXBU52824086583907,GBP,2024-05-11
ACC_000004694,CUST_002356,GB35KROC65555335639893,GBP,2023-12-24
ACC_000004695,CUST_002357,GB52GVQA69454319355372,GBP,2021-08-13
ACC_000004696,CUST_002357,GB94NTSU05859546589861,GBP,2023-03-13
ACC_000004697,CUST_002357,GB20XKZB04514307103148,GBP,2023-06-20
ACC_000004698,CUST_002358,GB41PJAF94021991270168,GBP,2024-07-26
ACC_000004699,CUST_002359,GB75JTUX74741367668163,GBP,2023-03-09
ACC_000004700,CUST_002359,GB94FUHM28422013138538,GBP,2022-02-23
ACC_000004701,CUST_002360,GB97YTEF01778829153651,GBP,2022-02-07
ACC_000004702,CUST_002360,GB73WOOJ70579350346728,GBP,2023-11-28
ACC_000004703,CUST_002360,GB22OYDC00845810702618,GBP,2022-12-16
ACC_000004704,CUST_002361,GB44NVFA17958109235271,GBP,2022-01-17
ACC_000004705,CUST_002361,GB45GVBO68600804899695,GBP,2021-07-25
ACC_000004706,CUST_002361,GB65UDYK66811622847944,GBP,2023-06-03
ACC_000004707,CUST_002362,GB11RVHW84198622602889,GBP,2022-08-13
ACC_000004708,CUST_002363,GB25HHBG39912482538214,GBP,2022-04-27
ACC_000004709,CUST_002363,GB60UGYD33920824536048,GBP,2021-03-17
ACC_000004710,CUST_002364,GB24KNHU57065112071502,GBP,2024-01-27
ACC_000004711,CUST_002365,GB81MAWA37653230726305,GBP,2024-12-03
ACC_000004712,CUST_002365,GB94OGCW03082459874353,GBP,2022-06-20
ACC_000004713,CUST_002366,GB40RRYU46222957031214,GBP,2021-11-27
ACC_000004714,CUST_002367,GB44FDLI20834084206676,GBP,2022-06-06
ACC_000004715,CUST_002367,GB17NOAH97461012066372,GBP,2024-09-17
ACC_000004716,CUST_002367,GB84IMCV39020420272414,GBP,2024-01-20
ACC_000004717,CUST_002368,GB55GKKJ37662304633298,GBP,2021-02-16
ACC_000004718,CUST_002368,GB61QFEC85461554206181,GBP,2022-02-23
ACC_000004719,CUST_002369,GB42MZRJ59525094260216,GBP,2025-10-11
ACC_000004720,CUST_002369,GB11GSFH54898397572357,GBP,2023-06-05
ACC_000004721,CUST_002370,GB58UZAI86095891989305,GBP,2022-08-14
ACC_000004722,CUST_002371,GB57ISMV84645149452376,GBP,2022-09-16
ACC_000004723,CUST_002371,GB35ZHLD96068475946317,GBP,2024-06-28
ACC_000004724,CUST_002372,GB27UEZZ64757562191056,GBP,2025-09-20
ACC_000004725,CUST_002373,GB55KFSS15156677277931,GBP,2021-09-18
ACC_000004726,CUST_002373,GB20IMVU17949493381022,GBP,2022-04-01
ACC_000004727,CUST_002374,GB10RMLL47129060151993,GBP,2023-10-10
ACC_000004728,CUST_002375,GB87BGLG04838864741059,GBP,2021-09-05
ACC_000004729,CUST_002376,GB14PTHL11358280446965,GBP,2021-04-26
ACC_000004730,CUST_002377,GB04UPJG68099825073701,GBP,2023-02-24
ACC_000004731,CUST_002377,GB68JPFJ75916432751123,GBP,2021-12-10
ACC_000004732,CUST_002377,GB24KKSP22627261043763,GBP,2024-06-27
ACC_000004733,CUST_002378,GB59ODKR54947835586139,GBP,2020-12-20
ACC_000004734,CUST_002378,GB40BOYP97146360296126,GBP,2021-12-11
ACC_000004735,CUST_002379,GB15SMIQ72560606607366,GBP,2025-11-03
ACC_000004736,CUST_002379,GB42GMCB18130689594999,GBP,2022-11-11
ACC_000004737,CUST_002379,GB61OCSA07060253625216,GBP,2025-07-24
ACC_000004738,CUST_002380,GB97AGXH24867042065552,GBP,2022-07-05
ACC_000004739,CUST_002380,GB67XJCB14955893138364,GBP,2023-03-11
ACC_000004740,CUST_002380,GB87CZSS57014858296116,GBP,2022-11-08
ACC_000004741,CUST_002381,GB76LLRH38848643121620,GBP,2025-03-18
ACC_000004742,CUST_002381,GB52TBLZ65314635327172,GBP,2024-02-18
ACC_000004743,CUST_002381,GB77UZFT64751761127931,GBP,2024-07-04
ACC_000004744,CUST_002382,GB31BWIB59517419407029,GBP,2025-10-22
ACC_000004745,CUST_002382,GB46JHSO40052745296789,GBP,2025-09-10
ACC_000004746,CUST_002382,GB72UIKZ54633860105234,GBP,2022-08-22
ACC_000004747,CUST_002383,GB28JMPS94118802054449,GBP,2023-06-29
ACC_000004748,CUST_002383,GB43FWYY62999179176584,GBP,2025-01-19
ACC_000004749,CUST_002384,GB09VBSF63687308627895,GBP,2023-07-19
ACC_000004750,CUST_002384,GB67HFNR82209715288027,GBP,2021-05-01
ACC_000004751,CUST_002385,GB81IVSK46325320882098,GBP,2022-07-28
ACC_000004752,CUST_002385,GB75AGPF36623570177360,GBP,2024-08-12
